person_id,household_id,pernum,traveldate_start,traveldate_end,hh_is_complete,numdayscomplete,num_trips,surveyable,is_participant,proxy_parent,proxy,relationship,age,gender,sexuality,race_afam,race_aiak,race_asian,race_hapi,race_white,race_other,race_noanswer,race_other_specify,race_category,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,employment,workplace,jobs_count,commute_freq,work_mode,commute_dur,telecommute_freq,hours_work,office_available,industry,industry_other,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_996,commute_subsidy_998,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_996,work_in_region,work_rgcname,work_county,work_jurisdiction,work_tract20,education,adult_student,schooltype,school_mode_typical,school_freq,remote_class_freq,school_in_region,school_rgcname,school_county,school_jurisdiction,school_tract20,second_home,second_home_in_region,license,vehicleused,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,share_1,share_2,share_3,share_4,share_5,share_996,transit_freq,transit_pass,tnc_freq,carshare_freq,bike_freq,walk_freq,disability_person,mobility_aides,person_pct_trips_flagged,num_no_flag_days,participate,survey_year,person_weight,ObjectId,GlobalID
1711007101,17110071,1,,,,,6,,,,Respondent answered themselves,Self,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),2 jobs,5 days a week,Drive alone,Between 10 and 20 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Shoreline,53033020700,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,1 day a week,I never do this,,,,,,,,2017,15.684577090723,1065,f3d214a3-1212-4894-a160-8d5977d65bda
1710702501,17107025,1,,,,,2,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1 day a week,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,16.0949340274629,1066,f057123f-421e-4029-978d-3291a319afec
1710770501,17107705,1,,,,,2,,,,Respondent answered themselves,Self,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 10 and 20 years,Not applicable,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033009500,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",,,,,,,,,,,,,,,5 days a week,,I never do this,I never do this,,,,,,,,2017,26.6974802584739,1067,96bbca9f-cad4-4257-b52c-1230a6c8100c
1710902302,17109023,2,,,,,0,,,,Another person responded without the participant present (rSurvey only),Other,25-34 years,Prefer not to answer,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",None,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,2.94042115198039,1068,10e995b7-1de4-431f-a6d9-2cb96fc3995a
1710950901,17109509,1,,,,,11,,,,Respondent answered themselves,Self,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Less than a year,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033004102,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1 day a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,24.3331565578685,1069,d728f0e0-fbcb-4a04-ac9f-5015da317784
1710702502,17107025,2,,,,,2,,,,Another person responded without the participant present (rSurvey only),Spouse or partner,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,"Urban rail (Link light rail, monorail)",Less than a year,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008004,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,16.0949340274629,1070,0d7a665f-fba5-4839-a073-4965c35eb199
1710771601,17107716,1,,,,,2,,,,Respondent answered themselves,Self,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",,,,,,,,,,,,,,,6-7 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,104.639425551046,1071,24cb7588-3a83-45fd-82ea-9d739c63438f
1710906401,17109064,1,,,,,2,,,,Respondent answered themselves,Self,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,646.263758714392,1072,97e68b6b-a619-44cc-a585-0ed0ce826766
1710952101,17109521,1,,,,,2,,,,Respondent answered themselves,Self,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,8.07994682757561,1073,9ff0608e-a92f-4aa3-b489-b6ce7e4e693a
1710703201,17107032,1,,,,,4,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 1 and 2 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033009300,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,26.0416861048406,1074,07dc1c31-f0fb-4c82-8fab-e4969b6227e0
1710773001,17107730,1,,,,,2,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,"Walk, jog, or wheelchair",Between 5 and 10 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033022803,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1 day a week,,I never do this,I never do this,,,,,,,,2017,3083.97082631802,1075,a0d0aa65-2cd1-47b4-b1b0-e2a40c5b4c2d
1710909301,17109093,1,,,,,4,,,,Another person responded with the participant present (rSurvey only),Self,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Carpool ONLY with other household members,Between 10 and 20 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Des Moines,53033029003,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,"I do this, but not in the past 30 days",1-3 times in the past 30 days,,,,,,,,2017,26.1307178998059,1076,bc2ad0b7-81b0-4cfc-a5e7-378e7d4b878a
1710952701,17109527,1,,,,,2,,,,Respondent answered themselves,Self,55-64 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",At home (telecommute or self-employed with home office),1 job,,,,,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,613.642330552896,1077,cebf8fc9-0be2-4b0f-b102-dcd3970b3075
1710773002,17107730,2,,,,,0,,,,Respondent answered themselves,Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,3083.97082631802,1078,dc8e33ed-d977-4f53-ab5e-169e05d96316
1710909302,17109093,2,,,,,6,,,,Respondent answered themselves,Spouse or partner,45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Carpool ONLY with other household members,More than 20 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Des Moines,53033029003,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,"I do this, but not in the past 30 days","I do this, but not in the past 30 days",,,,,,,,2017,26.1307178998059,1079,2c7ba840-6116-432f-b1c1-26c0e7b91218
1710952702,17109527,2,,,,,2,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,High school graduate,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,613.642330552896,1080,b1760efd-664f-4696-b3f1-26751ba81325
1711007102,17110071,2,,,,,4,,,,Respondent answered themselves,Son or daughter (or child in-law),25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),2 jobs,5 days a week,Drive alone,Between 5 and 10 years,5 days a week,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Bothell,53033021804,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,15.684577090723,1081,278cbcf3-a198-4e2a-b476-37e905ae27ea
1710703301,17107033,1,,,,,2,,,,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 2 and 3 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,Snohomish County,Mountlake Terrace,53061051000,Associates degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,15.6810813127348,1082,2f9a25b2-432c-4f0c-b25a-fe82ee1a350d
1710910701,17109107,1,,,,,2,,,,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 2 and 3 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Redmond-Overlake,King County,Redmond,53033022803,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,288.764615619349,1083,9fa00018-af0f-4bf2-83a5-bb85799278ac
1710954201,17109542,1,,,,,6,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Self-employed,Usually the same location (outside home),1 job,4 days a week,Drive alone,Between 1 and 2 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,Snohomish County,Unincorporated Snohomish County,53061051804,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,136.028937385031,1084,88d9533e-6583-4635-8394-53259f6354ed
1710705101,17107051,1,,,,,3,,,,Respondent answered themselves,Self,55-64 years,Female,,Not Selected,Not Selected,Selected,Selected,Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,596.777288039307,1085,e9e96919-beb6-4dcb-b755-9449f0e369dd
1710910702,17109107,2,,,,,7,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,288.764615619349,1086,c622069a-ad3d-44dd-b016-66d42e0c496c
1710954202,17109542,2,,,,,2,,,,Respondent answered themselves,Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,136.028937385031,1087,b63e7427-674e-418b-8aa3-a2b6ccdd731f
1711010901,17110109,1,,,,,24,,,Yes,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",At home (telecommute or self-employed with home office),1 job,,,,,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,1-3 times in the past 30 days,I never do this,,,,,,,,2017,22.8956535512321,1088,81f91726-a1ae-47f7-a624-d483ab7655f9
1710910703,17109107,3,,,,,4,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 private school,,5 days per week,,,,King County,Unincorporated King County,53033032320,,,,,,,,,,,,,,,,,,I never do this,,,,,,,,,,,2017,288.764615619349,1089,d8d7f660-f9f8-4e49-b1b3-b06f1b80ffb3
1710705102,17107051,2,,,,,5,,,,Respondent answered themselves,Spouse or partner,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Vocational/technical training,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,596.777288039307,1090,be7b95ec-5ebc-4f5a-bd1d-fd4b16ae0ec6
1710773003,17107730,3,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Bellevue,53033022901,,,,,,,,,,,,,,,,,,I never do this,,,,,,,,,,,2017,3083.97082631802,1091,cf50bc09-58fe-4cc7-9b89-13d785159d24
1710910704,17109107,4,,,,,7,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 private school,,5 days per week,,,,King County,Unincorporated King County,53033032320,,,,,,,,,,,,,,,,,,I never do this,,,,,,,,,,,2017,288.764615619349,1092,52398ee3-0307-420b-a151-1c3f6db9a73e
1710954203,17109542,3,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,Daycare,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,136.028937385031,1093,eefd3d36-cc8a-4d77-9a21-b0bd483999a4
1710774201,17107742,1,,,,,6,,,,Respondent answered themselves,Self,55-64 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,More than 20 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,Snohomish County,Mukilteo,53061042005,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,594.036580643619,1094,815aeaa2-f27c-4f05-bb7f-f8b74e3b92b4
1710707701,17107077,1,,,,,5,,,,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,4 days a week,Drive alone,Between 10 and 20 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033022803,Vocational/technical training,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,430.830785310741,1095,3c9ddcdd-e831-4227-8b10-b9dcfb99d869
1710954204,17109542,4,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,None,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,136.028937385031,1096,604bd070-5550-4901-bc6a-8722a9747d72
1711010902,17110109,2,,,,,33,,,No,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,1 day a week,I never do this,,,,,,,,2017,22.8956535512321,1097,0a71333f-fe8e-471e-b0fd-3205cbcdf154
